title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
PSYCHO,Anne-Marie,0.62,0.681,9.0,-4.915,1.0,0.356,0.0138,0.0,0.0248,0.741,160.743,audio_features,1eprzC29mwUQqcVj0eILdx,spotify:track:1eprzC29mwUQqcVj0eILdx,https://api.spotify.com/v1/tracks/1eprzC29mwUQqcVj0eILdx,https://api.spotify.com/v1/audio-analysis/1eprzC29mwUQqcVj0eILdx,162493.0,4.0
2002,Anne-Marie,0.697,0.683,1.0,-2.881,0.0,0.117,0.0372,0.0,0.137,0.603,96.133,audio_features,2BgEsaKNfHUdlh97KmvFyo,spotify:track:2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987.0,4.0
FRIENDS,Marshmello,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621.0,4.0
Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,0.67,0.743,10.0,-4.993,1.0,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293.0,4.0
2002,Anne-Marie,0.697,0.683,1.0,-2.881,0.0,0.117,0.0372,0.0,0.137,0.603,96.133,audio_features,4Pbg79cTBu4vgSphoyNq3j,spotify:track:4Pbg79cTBu4vgSphoyNq3j,https://api.spotify.com/v1/tracks/4Pbg79cTBu4vgSphoyNq3j,https://api.spotify.com/v1/audio-analysis/4Pbg79cTBu4vgSphoyNq3j,186987.0,4.0
Her,Anne-Marie,0.567,0.395,10.0,-5.568,1.0,0.0303,0.87,0.0,0.106,0.329,119.849,audio_features,2GjQ5KNXggsIRpx5ZUj2zX,spotify:track:2GjQ5KNXggsIRpx5ZUj2zX,https://api.spotify.com/v1/tracks/2GjQ5KNXggsIRpx5ZUj2zX,https://api.spotify.com/v1/audio-analysis/2GjQ5KNXggsIRpx5ZUj2zX,177569.0,4.0
FRIENDS,Marshmello,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,0WnM3DffRL8Ue8EuU3D8bi,spotify:track:0WnM3DffRL8Ue8EuU3D8bi,https://api.spotify.com/v1/tracks/0WnM3DffRL8Ue8EuU3D8bi,https://api.spotify.com/v1/audio-analysis/0WnM3DffRL8Ue8EuU3D8bi,202621.0,4.0
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.72,0.763,9.0,-4.068,0.0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088.0,4.0
Ciao Adios,Anne-Marie,0.694,0.853,7.0,-3.986,1.0,0.0934,0.136,0.0,0.322,0.501,106.098,audio_features,01BC4Xj5tfsfV8DLDrma7q,spotify:track:01BC4Xj5tfsfV8DLDrma7q,https://api.spotify.com/v1/tracks/01BC4Xj5tfsfV8DLDrma7q,https://api.spotify.com/v1/audio-analysis/01BC4Xj5tfsfV8DLDrma7q,199773.0,4.0
Once Upon A Time,Anne Marie Almedal,0.485,0.604,2.0,-10.564,1.0,0.0259,0.0161,0.168,0.0713,0.204,100.021,audio_features,64v0CjPmkS64VWoWsQ9Pak,spotify:track:64v0CjPmkS64VWoWsQ9Pak,https://api.spotify.com/v1/tracks/64v0CjPmkS64VWoWsQ9Pak,https://api.spotify.com/v1/audio-analysis/64v0CjPmkS64VWoWsQ9Pak,242800.0,4.0
Johnny Cash,Jason Aldean,0.626,0.856,8.0,-4.114,1.0,0.0463,0.0081,3.8e-06,0.13,0.699,112.078,audio_features,7C2Th9WKovi6NyjGoqaPsK,spotify:track:7C2Th9WKovi6NyjGoqaPsK,https://api.spotify.com/v1/tracks/7C2Th9WKovi6NyjGoqaPsK,https://api.spotify.com/v1/audio-analysis/7C2Th9WKovi6NyjGoqaPsK,190560.0,4.0
Hurt,Johnny Cash,0.534,0.392,9.0,-7.636,0.0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533.0,4.0
Ring of Fire,Johnny Cash,0.659,0.585,7.0,-8.189,1.0,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427.0,4.0
Folsom Prison Blues,Johnny Cash,0.689,0.527,5.0,-9.934,1.0,0.0314,0.194,0.0784,0.278,0.777,110.519,audio_features,0LTSNmOLBt25GMjHlxp9OR,spotify:track:0LTSNmOLBt25GMjHlxp9OR,https://api.spotify.com/v1/tracks/0LTSNmOLBt25GMjHlxp9OR,https://api.spotify.com/v1/audio-analysis/0LTSNmOLBt25GMjHlxp9OR,155640.0,4.0
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,0.621,0.524,0.0,-15.269,1.0,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,2fDHuS1PTkHBbCWWZF1ph9,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653.0,4.0
I Walk the Line,Johnny Cash,0.713,0.258,9.0,-14.59,1.0,0.0384,0.877,0.00606,0.0967,0.56,98.805,audio_features,7hxZF4jETnE5Q75rKQnMjE,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,176533.0,4.0
Johnny Cash,Kid Rock,0.615,0.893,7.0,-3.012,1.0,0.0868,0.00732,5.09e-05,0.298,0.759,171.872,audio_features,0sxjKt8SWwl1svkyYxfszu,spotify:track:0sxjKt8SWwl1svkyYxfszu,https://api.spotify.com/v1/tracks/0sxjKt8SWwl1svkyYxfszu,https://api.spotify.com/v1/audio-analysis/0sxjKt8SWwl1svkyYxfszu,281587.0,4.0
Highwayman,The Highwaymen,0.67,0.351,2.0,-16.842,1.0,0.0463,0.48,0.0176,0.115,0.45,101.384,audio_features,7jWbXvrgdbkajU8L28ahn5,spotify:track:7jWbXvrgdbkajU8L28ahn5,https://api.spotify.com/v1/tracks/7jWbXvrgdbkajU8L28ahn5,https://api.spotify.com/v1/audio-analysis/7jWbXvrgdbkajU8L28ahn5,182653.0,4.0
God's Gonna Cut You Down,Johnny Cash,0.617,0.485,5.0,-8.227,0.0,0.115,0.868,3.44e-05,0.115,0.845,82.228,audio_features,6RFkVsPmrM4pzlDkFswwJl,spotify:track:6RFkVsPmrM4pzlDkFswwJl,https://api.spotify.com/v1/tracks/6RFkVsPmrM4pzlDkFswwJl,https://api.spotify.com/v1/audio-analysis/6RFkVsPmrM4pzlDkFswwJl,158573.0,4.0
Johnny Cash,Gvllow,0.516,0.878,9.0,-4.101,1.0,0.292,0.0692,0.0132,0.392,0.306,174.965,audio_features,0oqMBe7dyOKx20e30segWX,spotify:track:0oqMBe7dyOKx20e30segWX,https://api.spotify.com/v1/tracks/0oqMBe7dyOKx20e30segWX,https://api.spotify.com/v1/audio-analysis/0oqMBe7dyOKx20e30segWX,132500.0,4.0
A Whiter Shade of Pale - Original Single Version,Procol Harum,0.249,0.66,0.0,-6.905,1.0,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,1cmjxqobVTrgAiJ0btAleN,spotify:track:1cmjxqobVTrgAiJ0btAleN,https://api.spotify.com/v1/tracks/1cmjxqobVTrgAiJ0btAleN,https://api.spotify.com/v1/audio-analysis/1cmjxqobVTrgAiJ0btAleN,248947.0,4.0
A Whiter Shade of Pale - Original Single Version,Procol Harum,0.249,0.66,0.0,-6.905,1.0,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,78ZqE2tjAxbqEGGlvGnQfT,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/tracks/78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/audio-analysis/78ZqE2tjAxbqEGGlvGnQfT,248947.0,4.0
"Conquistador - Live at Edmonton, Alberta/1971",Procol Harum,0.37,0.571,7.0,-17.235,0.0,0.25,0.145,0.0445,0.513,0.32,134.93,audio_features,1dcu8JF2CVyZsR9ff1CnG9,spotify:track:1dcu8JF2CVyZsR9ff1CnG9,https://api.spotify.com/v1/tracks/1dcu8JF2CVyZsR9ff1CnG9,https://api.spotify.com/v1/audio-analysis/1dcu8JF2CVyZsR9ff1CnG9,307333.0,4.0
A Salty Dog,Procol Harum,0.213,0.166,6.0,-15.205,1.0,0.0307,0.593,0.0015,0.316,0.118,87.53,audio_features,1lfzhVQCYpovnt0ohKezun,spotify:track:1lfzhVQCYpovnt0ohKezun,https://api.spotify.com/v1/tracks/1lfzhVQCYpovnt0ohKezun,https://api.spotify.com/v1/audio-analysis/1lfzhVQCYpovnt0ohKezun,279507.0,4.0
Conquistador,Procol Harum,0.438,0.837,5.0,-6.416,0.0,0.0873,0.248,9.73e-05,0.135,0.616,125.092,audio_features,2Wr1PqAw6bzMYhngpb3f96,spotify:track:2Wr1PqAw6bzMYhngpb3f96,https://api.spotify.com/v1/tracks/2Wr1PqAw6bzMYhngpb3f96,https://api.spotify.com/v1/audio-analysis/2Wr1PqAw6bzMYhngpb3f96,158147.0,4.0
Homburg - Single Version - 2009 Remaster - Mono,Procol Harum,0.361,0.658,10.0,-7.893,1.0,0.0313,0.0973,0.047,0.0636,0.375,142.242,audio_features,1nxxYKsraVrPnNRzISliwM,spotify:track:1nxxYKsraVrPnNRzISliwM,https://api.spotify.com/v1/tracks/1nxxYKsraVrPnNRzISliwM,https://api.spotify.com/v1/audio-analysis/1nxxYKsraVrPnNRzISliwM,237400.0,4.0
Grand Hotel,Procol Harum,0.287,0.504,7.0,-9.151,1.0,0.0351,0.156,0.261,0.164,0.193,113.457,audio_features,0s4qTt81w8wMDUr0Gs4CH7,spotify:track:0s4qTt81w8wMDUr0Gs4CH7,https://api.spotify.com/v1/tracks/0s4qTt81w8wMDUr0Gs4CH7,https://api.spotify.com/v1/audio-analysis/0s4qTt81w8wMDUr0Gs4CH7,367733.0,4.0
Repent Walpurgis,Procol Harum,0.345,0.655,0.0,-7.716,0.0,0.0352,0.289,0.793,0.0641,0.37,137.743,audio_features,3oU71W9KUFDllbYWjKaqwL,spotify:track:3oU71W9KUFDllbYWjKaqwL,https://api.spotify.com/v1/tracks/3oU71W9KUFDllbYWjKaqwL,https://api.spotify.com/v1/audio-analysis/3oU71W9KUFDllbYWjKaqwL,305573.0,4.0
She Wandered Through the Garden Fence,Procol Harum,0.562,0.567,0.0,-7.219,1.0,0.0511,0.611,1.51e-06,0.106,0.924,89.413,audio_features,7L46et7T4ogH7wTLnhS5X6,spotify:track:7L46et7T4ogH7wTLnhS5X6,https://api.spotify.com/v1/tracks/7L46et7T4ogH7wTLnhS5X6,https://api.spotify.com/v1/audio-analysis/7L46et7T4ogH7wTLnhS5X6,206213.0,4.0
A Whiter Shade of Pale - 50th Anniversary Stereo Mix,Procol Harum,0.286,0.444,0.0,-13.237,1.0,0.0307,0.00526,0.022,0.0939,0.16,148.192,audio_features,3tzs4V1puuqjRKTHuFiyd0,spotify:track:3tzs4V1puuqjRKTHuFiyd0,https://api.spotify.com/v1/tracks/3tzs4V1puuqjRKTHuFiyd0,https://api.spotify.com/v1/audio-analysis/3tzs4V1puuqjRKTHuFiyd0,354783.0,4.0
Rich Girl,Daryl Hall & John Oates,0.573,0.683,5.0,-6.644,1.0,0.176,0.461,0.0,0.0935,0.817,169.519,audio_features,0qRR9d89hIS0MHRkQ0ejxX,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,142787.0,4.0
Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,0.666,0.841,2.0,-3.592,1.0,0.0312,0.613,0.0,0.113,0.84,128.706,audio_features,6pVW5LRWgeLaHudxauOTJU,spotify:track:6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/tracks/6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/audio-analysis/6pVW5LRWgeLaHudxauOTJU,126360.0,4.0
Maneater,Daryl Hall & John Oates,0.724,0.498,11.0,-13.083,0.0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,audio_features,7j74lucZ59vqN67Ipe2ZcY,spotify:track:7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/tracks/7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/audio-analysis/7j74lucZ59vqN67Ipe2ZcY,273173.0,4.0
You Make My Dreams (Come True),Daryl Hall & John Oates,0.751,0.501,5.0,-12.151,1.0,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627.0,4.0
Sara Smile,Daryl Hall & John Oates,0.592,0.398,2.0,-10.81,0.0,0.0678,0.357,0.000925,0.119,0.204,150.038,audio_features,1qjrYozGqc7upUgfN776lZ,spotify:track:1qjrYozGqc7upUgfN776lZ,https://api.spotify.com/v1/tracks/1qjrYozGqc7upUgfN776lZ,https://api.spotify.com/v1/audio-analysis/1qjrYozGqc7upUgfN776lZ,185293.0,3.0
I Can't Go for That (No Can Do),Daryl Hall & John Oates,0.889,0.441,0.0,-9.506,0.0,0.0379,0.0405,0.000788,0.038,0.963,110.565,audio_features,41dDygR3r7e926oGUXfrLt,spotify:track:41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/tracks/41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/audio-analysis/41dDygR3r7e926oGUXfrLt,307307.0,4.0
Out of Touch,Daryl Hall & John Oates,0.806,0.649,9.0,-9.004,0.0,0.0347,0.0391,5.55e-05,0.0557,0.897,114.834,audio_features,7o67roCVsFiCt7Cf0ZLOJq,spotify:track:7o67roCVsFiCt7Cf0ZLOJq,https://api.spotify.com/v1/tracks/7o67roCVsFiCt7Cf0ZLOJq,https://api.spotify.com/v1/audio-analysis/7o67roCVsFiCt7Cf0ZLOJq,249573.0,4.0
You Make My Dreams (Come True),Daryl Hall & John Oates,0.749,0.484,5.0,-9.944,1.0,0.0484,0.13,0.137,0.0486,0.939,167.084,audio_features,7HX9f8AMBl0vQxAoAzLqhS,spotify:track:7HX9f8AMBl0vQxAoAzLqhS,https://api.spotify.com/v1/tracks/7HX9f8AMBl0vQxAoAzLqhS,https://api.spotify.com/v1/audio-analysis/7HX9f8AMBl0vQxAoAzLqhS,187600.0,4.0
She's Gone,Daryl Hall & John Oates,0.523,0.341,4.0,-14.034,1.0,0.0388,0.313,0.000114,0.621,0.355,77.487,audio_features,5dFoWIiJ2814hRwMYDcFiU,spotify:track:5dFoWIiJ2814hRwMYDcFiU,https://api.spotify.com/v1/tracks/5dFoWIiJ2814hRwMYDcFiU,https://api.spotify.com/v1/audio-analysis/5dFoWIiJ2814hRwMYDcFiU,313373.0,4.0
Rich Girl,Daryl Hall & John Oates,0.598,0.643,5.0,-6.303,1.0,0.134,0.5,0.0,0.0435,0.823,167.971,audio_features,5E3P9e1hvjyIOlFyqNB5eD,spotify:track:5E3P9e1hvjyIOlFyqNB5eD,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,https://api.spotify.com/v1/audio-analysis/5E3P9e1hvjyIOlFyqNB5eD,144333.0,4.0
CUFF IT,Beyoncé,0.78,0.689,7.0,-5.668,1.0,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389.0,4.0
Partition,Beyoncé,0.418,0.441,11.0,-11.522,0.0,0.283,0.029,0.0707,0.306,0.172,175.928,audio_features,5hgnY0mVcVetszbb85qeDg,spotify:track:5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,319467.0,4.0
Crazy In Love (feat. Jay-Z),Beyoncé,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133.0,4.0
Halo,Beyoncé,0.508,0.72,11.0,-5.908,0.0,0.0628,0.272,0.0,0.0563,0.472,79.983,audio_features,4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,261640.0,4.0
Formation,Beyoncé,0.896,0.621,5.0,-6.857,0.0,0.237,0.00532,0.0,0.196,0.818,121.966,audio_features,6g0Orsxv6glTJCt4cHsRsQ,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,https://api.spotify.com/v1/tracks/6g0Orsxv6glTJCt4cHsRsQ,https://api.spotify.com/v1/audio-analysis/6g0Orsxv6glTJCt4cHsRsQ,206080.0,4.0
ALIEN SUPERSTAR,Beyoncé,0.545,0.641,10.0,-6.398,0.0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,audio_features,1Hohk6AufHZOrrhMXZppax,spotify:track:1Hohk6AufHZOrrhMXZppax,https://api.spotify.com/v1/tracks/1Hohk6AufHZOrrhMXZppax,https://api.spotify.com/v1/audio-analysis/1Hohk6AufHZOrrhMXZppax,215460.0,4.0
Drunk in Love (feat. Jay-Z),Beyoncé,0.583,0.621,5.0,-6.902,0.0,0.0479,0.00972,0.00106,0.181,0.399,140.036,audio_features,6jG2YzhxptolDzLHTGLt7S,spotify:track:6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,323480.0,4.0
***Flawless (feat. Chimamanda Ngozi Adichie),Beyoncé,0.476,0.688,1.0,-7.799,1.0,0.245,0.0953,0.000648,0.438,0.353,140.555,audio_features,7tefUew2RUuSAqHyegMoY1,spotify:track:7tefUew2RUuSAqHyegMoY1,https://api.spotify.com/v1/tracks/7tefUew2RUuSAqHyegMoY1,https://api.spotify.com/v1/audio-analysis/7tefUew2RUuSAqHyegMoY1,250960.0,4.0
BREAK MY SOUL,Beyoncé,0.693,0.887,1.0,-5.039,0.0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,audio_features,5pyoxDZ1PX0KxBxiRVxA4U,spotify:track:5pyoxDZ1PX0KxBxiRVxA4U,https://api.spotify.com/v1/tracks/5pyoxDZ1PX0KxBxiRVxA4U,https://api.spotify.com/v1/audio-analysis/5pyoxDZ1PX0KxBxiRVxA4U,278282.0,4.0
BREAK MY SOUL,Beyoncé,0.687,0.887,1.0,-5.04,0.0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,audio_features,2KukL7UlQ8TdvpaA7bY3ZJ,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/tracks/2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/audio-analysis/2KukL7UlQ8TdvpaA7bY3ZJ,278282.0,4.0
Y.M.C.A.,Village People,0.75,0.785,6.0,-10.926,1.0,0.0591,0.0278,0.0,0.0601,0.752,126.361,audio_features,4YOJFyjqh8eAcbKFfv88mV,spotify:track:4YOJFyjqh8eAcbKFfv88mV,https://api.spotify.com/v1/tracks/4YOJFyjqh8eAcbKFfv88mV,https://api.spotify.com/v1/audio-analysis/4YOJFyjqh8eAcbKFfv88mV,286667.0,4.0
In The Navy,Village People,0.759,0.889,7.0,-10.592,0.0,0.0502,0.125,0.0,0.041,0.886,126.201,audio_features,6jV3XfTAP1S3SMChxJ2kJh,spotify:track:6jV3XfTAP1S3SMChxJ2kJh,https://api.spotify.com/v1/tracks/6jV3XfTAP1S3SMChxJ2kJh,https://api.spotify.com/v1/audio-analysis/6jV3XfTAP1S3SMChxJ2kJh,225840.0,4.0
Macho Man,Village People,0.745,0.593,5.0,-12.33,1.0,0.0439,0.0523,0.0,0.582,0.888,132.897,audio_features,22kv2NoeaD7qhTgShfZjIv,spotify:track:22kv2NoeaD7qhTgShfZjIv,https://api.spotify.com/v1/tracks/22kv2NoeaD7qhTgShfZjIv,https://api.spotify.com/v1/audio-analysis/22kv2NoeaD7qhTgShfZjIv,314800.0,4.0
Ymca,Village People,0.715,0.951,6.0,-6.488,1.0,0.132,0.152,0.0,0.302,0.671,126.643,audio_features,7Cp69rNBwU0gaFT8zxExlE,spotify:track:7Cp69rNBwU0gaFT8zxExlE,https://api.spotify.com/v1/tracks/7Cp69rNBwU0gaFT8zxExlE,https://api.spotify.com/v1/audio-analysis/7Cp69rNBwU0gaFT8zxExlE,284867.0,4.0
Y.M.C.A. - Single Version,Village People,0.746,0.792,6.0,-11.161,1.0,0.0621,0.0796,0.0,0.322,0.779,126.536,audio_features,0qfPKcKhj0JMqMFZGzeBVl,spotify:track:0qfPKcKhj0JMqMFZGzeBVl,https://api.spotify.com/v1/tracks/0qfPKcKhj0JMqMFZGzeBVl,https://api.spotify.com/v1/audio-analysis/0qfPKcKhj0JMqMFZGzeBVl,228067.0,4.0
In The Navy - Single Version,Village People,0.765,0.864,7.0,-11.354,0.0,0.0588,0.154,0.0,0.497,0.829,126.945,audio_features,3qUfFs8rW6FukRFnfRctTq,spotify:track:3qUfFs8rW6FukRFnfRctTq,https://api.spotify.com/v1/tracks/3qUfFs8rW6FukRFnfRctTq,https://api.spotify.com/v1/audio-analysis/3qUfFs8rW6FukRFnfRctTq,340493.0,4.0
Go West,Village People,0.74,0.705,1.0,-11.647,1.0,0.0396,0.0316,2.38e-05,0.0607,0.866,127.968,audio_features,5v67uga7IFT3FQhDDBgaY8,spotify:track:5v67uga7IFT3FQhDDBgaY8,https://api.spotify.com/v1/tracks/5v67uga7IFT3FQhDDBgaY8,https://api.spotify.com/v1/audio-analysis/5v67uga7IFT3FQhDDBgaY8,251467.0,4.0
My Agenda (feat. Village People & Pussy Riot),Dorian Electra,0.642,0.757,1.0,-6.994,0.0,0.314,0.0139,0.000387,0.108,0.576,137.084,audio_features,4wIA16n4ON8YkU5y8C6uYr,spotify:track:4wIA16n4ON8YkU5y8C6uYr,https://api.spotify.com/v1/tracks/4wIA16n4ON8YkU5y8C6uYr,https://api.spotify.com/v1/audio-analysis/4wIA16n4ON8YkU5y8C6uYr,171894.0,4.0
Can't Stop The Music,Village People,0.777,0.547,9.0,-13.11,0.0,0.0925,0.133,0.0,0.213,0.695,133.008,audio_features,5kuOnxtnKdEBlKCxyegcvc,spotify:track:5kuOnxtnKdEBlKCxyegcvc,https://api.spotify.com/v1/tracks/5kuOnxtnKdEBlKCxyegcvc,https://api.spotify.com/v1/audio-analysis/5kuOnxtnKdEBlKCxyegcvc,219067.0,4.0
Macho Man,Village People,0.711,0.829,0.0,-6.458,1.0,0.0664,0.0218,0.0,0.0861,0.731,131.229,audio_features,0wdkpDfiuJzLM1J9yAtMhD,spotify:track:0wdkpDfiuJzLM1J9yAtMhD,https://api.spotify.com/v1/tracks/0wdkpDfiuJzLM1J9yAtMhD,https://api.spotify.com/v1/audio-analysis/0wdkpDfiuJzLM1J9yAtMhD,318307.0,4.0
When I Was Your Man,Bruno Mars,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827.0,4.0
Locked out of Heaven,Bruno Mars,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478.0,4.0
Uptown Funk (feat. Bruno Mars),Mark Ronson,0.856,0.609,0.0,-7.223,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667.0,4.0
Talking to the Moon,Bruno Mars,0.498,0.59,1.0,-4.721,0.0,0.032,0.511,0.0,0.107,0.0784,145.867,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867.0,4.0
Grenade,Bruno Mars,0.704,0.558,2.0,-7.273,0.0,0.0542,0.148,0.0,0.107,0.245,110.444,audio_features,2tJulUYLDKOg9XrtVkMgcJ,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,222091.0,4.0
Just the Way You Are,Bruno Mars,0.635,0.841,5.0,-5.379,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734.0,4.0
